pays,region,sens,annee,valeur,poids,edition
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,import,2018,498349,739054,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,import,2019,510372,797609,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,import,2020,413905,733405,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,import,2021,520384,840898,2021
SINGAPOUR,Autres pays d'Asie,import,2017,42915,128263,2021
SINGAPOUR,Autres pays d'Asie,import,2018,86069,231264,2021
SINGAPOUR,Autres pays d'Asie,import,2019,85546,234252,2021
SINGAPOUR,Autres pays d'Asie,import,2020,11105,35598,2021
SINGAPOUR,Autres pays d'Asie,import,2021,24008,29025,2021
SRI-LANKA,Autres pays d'Asie,import,2017,44,40,2021
SRI-LANKA,Autres pays d'Asie,import,2018,59,162,2021
SRI-LANKA,Autres pays d'Asie,import,2019,108,173,2021
SRI-LANKA,Autres pays d'Asie,import,2020,105,137,2021
SRI-LANKA,Autres pays d'Asie,import,2021,209,268,2021
TAIWAN,Autres pays d'Asie,import,2017,2115,1173,2021
TAIWAN,Autres pays d'Asie,import,2018,7128,1671,2021
TAIWAN,Autres pays d'Asie,import,2019,2401,1559,2021
TAIWAN,Autres pays d'Asie,import,2020,1379,1242,2021
TAIWAN,Autres pays d'Asie,import,2021,2618,1496,2021
THAILANDE,Autres pays d'Asie,import,2017,83404,296677,2021
THAILANDE,Autres pays d'Asie,import,2018,67993,238771,2021
THAILANDE,Autres pays d'Asie,import,2019,68887,224238,2021
THAILANDE,Autres pays d'Asie,import,2020,42735,114810,2021
THAILANDE,Autres pays d'Asie,import,2021,46714,123554,2021
TIMOR PORTUGAIS,Autres pays d'Asie,import,2017,8,16,2021
TIMOR PORTUGAIS,Autres pays d'Asie,import,2018,16,9,2021
TIMOR PORTUGAIS,Autres pays d'Asie,import,2019,75,159,2021
TIMOR PORTUGAIS,Autres pays d'Asie,import,2020,140,287,2021
TIMOR PORTUGAIS,Autres pays d'Asie,import,2021,163,154,2021
UNION BIRMANE,Autres pays d'Asie,import,2017,1887,9525,2021
UNION BIRMANE,Autres pays d'Asie,import,2018,801,3992,2021
UNION BIRMANE,Autres pays d'Asie,import,2019,1817,8524,2021
UNION BIRMANE,Autres pays d'Asie,import,2020,12462,56566,2021
UNION BIRMANE,Autres pays d'Asie,import,2021,41,576,2021
VIETNAM,Autres pays d'Asie,import,2017,4963,15426,2021
VIETNAM,Autres pays d'Asie,import,2018,3370,3818,2021
VIETNAM,Autres pays d'Asie,import,2019,15773,53800,2021
VIETNAM,Autres pays d'Asie,import,2020,25471,88244,2021
VIETNAM,Autres pays d'Asie,import,2021,6938,6822,2021
AUSTRALIE,Océanie,import,2017,26244,6466,2021
AUSTRALIE,Océanie,import,2018,5803,1756,2021
AUSTRALIE,Océanie,import,2019,5929,1449,2021
AUSTRALIE,Océanie,import,2020,7474,2026,2021
AUSTRALIE,Océanie,import,2021,16347,11797,2021
ILES PACIFIQUES US,Océanie,import,2017,,,2021
ILES PACIFIQUES US,Océanie,import,2018,,,2021
ILES PACIFIQUES US,Océanie,import,2019,52,206,2021
ILES PACIFIQUES US,Océanie,import,2020,,,2021
ILES PACIFIQUES US,Océanie,import,2021,,,2021
NAURU,Océanie,import,2017,61,34,2021
NAURU,Océanie,import,2018,0,0,2021
NAURU,Océanie,import,2019,4,0,2021
NAURU,Océanie,import,2020,35,7,2021
NAURU,Océanie,import,2021,1,0,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,import,2017,13,38,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,import,2018,112,238,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,import,2019,35,31,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,import,2020,18,82,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,import,2021,34,71,2021
NOUVELLE ZELANDE,Océanie,import,2017,3848,2152,2021
NOUVELLE ZELANDE,Océanie,import,2018,6225,3775,2021
NOUVELLE ZELANDE,Océanie,import,2019,3110,1996,2021
NOUVELLE ZELANDE,Océanie,import,2020,650,350,2021
NOUVELLE ZELANDE,Océanie,import,2021,793,215,2021
SAMOA OCCIDENTAL,Océanie,import,2017,,,2021
SAMOA OCCIDENTAL,Océanie,import,2018,,,2021
SAMOA OCCIDENTAL,Océanie,import,2019,,,2021
SAMOA OCCIDENTAL,Océanie,import,2020,11040,1211,2021
SAMOA OCCIDENTAL,Océanie,import,2021,311,474,2021
TONGA,Océanie,import,2017,,,2021
TONGA,Océanie,import,2018,,,2021
TONGA,Océanie,import,2019,9,8,2021
TONGA,Océanie,import,2020,2,26,2021
TONGA,Océanie,import,2021,,,2021
DIVERS NON DETERMINES AILLEURS,Divers,import,2017,5366,11022,2021
DIVERS NON DETERMINES AILLEURS,Divers,import,2018,7310,13786,2021
DIVERS NON DETERMINES AILLEURS,Divers,import,2019,15225,74295,2021
DIVERS NON DETERMINES AILLEURS,Divers,import,2020,9537,40344,2021
DIVERS NON DETERMINES AILLEURS,Divers,import,2021,20371,71942,2021
ORIGINES MELANGEES (PP),Divers,import,2017,476,1615,2021
ORIGINES MELANGEES (PP),Divers,import,2018,386,13,2021
ORIGINES MELANGEES (PP),Divers,import,2019,166,83,2021
ORIGINES MELANGEES (PP),Divers,import,2020,15,1,2021
ORIGINES MELANGEES (PP),Divers,import,2021,975,77,2021
PROVISIONS DE BORD E,Divers,import,2017,8,8,2021
PROVISIONS DE BORD E,Divers,import,2018,65,251,2021
PROVISIONS DE BORD E,Divers,import,2019,3,2,2021
PROVISIONS DE BORD E,Divers,import,2020,,,2021
PROVISIONS DE BORD E,Divers,import,2021,,,2021
PROVISIONS DE BORD F,Divers,import,2017,1,12,2021
PROVISIONS DE BORD F,Divers,import,2018,,,2021
PROVISIONS DE BORD F,Divers,import,2019,,,2021
PROVISIONS DE BORD F,Divers,import,2020,,,2021
PROVISIONS DE BORD F,Divers,import,2021,,,2021
